datetime,open,high,low,close,volume
2026-08-16 16:00:00,63113.839,63370.08,63108.199,63232.706,0
2026-08-16 17:00:00,63232.706,63247.429,63093.567,63130.65,0
2026-08-16 18:00:00,63130.65,63148.045,63091.171,63111.304,0
2026-08-16 19:00:00,63111.35,63201.928,63068.718,63082.216,0
2026-08-16 20:00:00,63082.215,63117.05,62998.359,63040.904,0
2026-08-16 21:00:00,63040.905,63059.408,62734.908,62899.744,0
2026-08-16 22:00:00,62899.741,62929.97,62681.255,62885.216,0
2026-08-16 23:00:00,62885.467,62967.286,62803.749,62875.973,0
2026-08-17 00:00:00,62875.967,62936.598,62723.793,62887.353,0
2026-08-17 01:00:00,62887.355,63230.013,62866.837,63084.05,0
2026-08-17 02:00:00,63084.05,63477.434,63008.186,63382.914,0
2026-08-17 03:00:00,63382.912,63498.041,63314.693,63409.79,0
2026-08-17 04:00:00,63409.79,63558.402,63409.79,63512.198,0
2026-08-17 05:00:00,63512.491,63572.645,63414.204,63488.047,0
2026-08-17 06:00:00,63488.047,63686.418,63447.442,63633.178,0
2026-08-17 07:00:00,63633.178,63636.291,63493.45,63493.474,0
2026-08-17 08:00:00,63493.474,63524.85,63320.202,63350.053,0
2026-08-17 09:00:00,63350.053,63404.528,63256.957,63289.883,0
2026-08-17 10:00:00,63289.883,63671.799,63265.257,63661.8,0
2026-08-17 11:00:00,63661.8,63753.184,63556.55,63599.508,0
2026-08-17 12:00:00,63599.608,63655.642,63501.976,63526.65,0
2026-08-17 13:00:00,63526.65,63776.068,63412.518,63646.804,0
2026-08-17 14:00:00,63646.804,63880.047,63561.263,63871.794,0
2026-08-17 15:00:00,63871.71,64199.9,63778.966,64169.297,0
2026-08-17 16:00:00,64169.837,64182.029,64022.35,64081.61,0
2026-08-17 17:00:00,64082.026,64388.057,63944.256,64293.073,0
2026-08-17 18:00:00,64293.073,64589.335,64243.582,64399.685,0
2026-08-17 19:00:00,64403.323,64403.323,64258.307,64280.457,0
2026-08-17 20:00:00,64280.438,64414.478,64231.35,64360.739,0
2026-08-17 21:00:00,64360.748,64406.107,64269.3,64350.517,0
2026-08-17 22:00:00,64350.709,64390.184,64247.311,64267.65,0
2026-08-17 23:00:00,64267.65,64555.4,64261.15,64504.241,0
2026-08-18 00:00:00,64504.2,64541.844,64329.449,64356.356,0
2026-08-18 01:00:00,64357.398,64361.567,64119.086,64175.724,0
2026-08-18 02:00:00,64174.916,64246.542,64022.051,64073.95,0
2026-08-18 03:00:00,64073.95,64156.696,64010.555,64147.412,0
2026-08-18 04:00:00,64147.44,64215.287,64054.567,64182.971,0
2026-08-18 05:00:00,64184.742,64245.593,64107.05,64202.422,0
2026-08-18 06:00:00,64202.422,64425.094,64129.677,64297.86,0
2026-08-18 07:00:00,64297.86,64329.75,64135.839,64170.581,0
2026-08-18 08:00:00,64170.664,64309.95,64059.917,64264.276,0
2026-08-18 09:00:00,64264.287,64264.287,64108.25,64147.452,0
2026-08-18 10:00:00,64147.441,64194.857,64100.101,64171.64,0
